,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_hidden_layer_sizes,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0,52.54643201828003,14.018539827214505,0.07313756942749024,0.028159795949571603,1024,{'hidden_layer_sizes': 1024},0.6193058568329718,0.60412147505423,0.5119305856832972,0.6254071661237784,0.6036916395222585,0.5928913446433072,0.0413579781678633,6,0.7783505154639175,0.7390124796527401,0.6345632121540966,0.6905343097369134,0.7247084350420396,0.7134337904099415,0.048457243991376596
1,16.196713304519655,4.5358594624890705,0.021997404098510743,0.00600029637313417,256,{'hidden_layer_sizes': 256},0.6073752711496746,0.5726681127982647,0.5629067245119306,0.6254071661237784,0.6264929424538545,0.5989700434075005,0.02653086431447634,5,0.7360282148670646,0.682311448724905,0.7154096581660336,0.7130458367236235,0.7439652834282615,0.7181520883819776,0.021466360274272
2,32.14064702987671,7.54739801946416,0.029013395309448242,0.0037316166695285824,512,{'hidden_layer_sizes': 512},0.596529284164859,0.6193058568329718,0.5531453362255966,0.6199782844733985,0.6492942453854506,0.6076506014164553,0.03198911521855397,1,0.7346717308735757,0.7710255018990776,0.6568095496473142,0.7146731760238676,0.7672904800650936,0.7288940877017858,0.04166805760982647
3,16.401749324798583,5.056955455408108,0.017004966735839844,0.00509870126670992,256,{'hidden_layer_sizes': 256},0.56941431670282,0.6127982646420824,0.6019522776572668,0.6134636264929425,0.6134636264929425,0.6022184223976108,0.01697658667498893,3,0.6478567552902875,0.7373846988605535,0.7224633749321758,0.7108760509899648,0.721182533224844,0.7079526826595651,0.031215058169524298
4,19.72166919708252,6.559265427581896,0.018999910354614256,0.0037414786968771145,341,{'hidden_layer_sizes': 341},0.6030368763557483,0.6084598698481561,0.5856832971800434,0.6015200868621065,0.6134636264929425,0.6024327513477994,0.00937815016185507,2,0.7232772653282691,0.7371134020618557,0.7482365708084645,0.6704637917005696,0.7260645511255763,0.721031116204947,0.026781380244799924
5,14.087768459320069,5.577975320030453,0.019609594345092775,0.007909501986367817,256,{'hidden_layer_sizes': 256},0.6008676789587852,0.5976138828633406,0.5824295010845987,0.6188925081433225,0.5960912052117264,0.5991789552523545,0.011696185892466486,4,0.7835051546391752,0.6972327726532827,0.7577319587628866,0.6851098454027664,0.7097911581231353,0.7266741779162492,0.03761322135867596
